Frame,Timestamp_ms,LeftHeel_Y,RightHeel_Y
77,2541,0.4409554600715637,0.454814076423645
78,2574,0.425697922706604,0.45317545533180237
79,2607,0.41305404901504517,0.4509464502334595
80,2640,0.40696635842323303,0.4501957595348358
81,2673,0.4038885235786438,0.4487030506134033
82,2706,0.40761643648147583,0.44573795795440674
83,2739,0.4059750735759735,0.44396480917930603
84,2772,0.40535667538642883,0.44325506687164307
85,2805,0.4036784768104553,0.4430304765701294
86,2838,0.40665045380592346,0.4431900382041931
87,2871,0.4086960554122925,0.4432113468647003
88,2904,0.40894702076911926,0.442860871553421
89,2937,0.40318048000335693,0.4424908459186554
90,2970,0.40496644377708435,0.4417235851287842
91,3003,0.405996710062027,0.4391753077507019
92,3036,0.4040026068687439,0.43716102838516235
93,3069,0.40468111634254456,0.43342894315719604
94,3102,0.40526819229125977,0.4291549026966095
95,3135,0.4061073064804077,0.4209551215171814
96,3168,0.4035899341106415,0.4073851704597473
97,3201,0.4041072726249695,0.4063200354576111
98,3234,0.4042990505695343,0.39758631587028503
99,3267,0.40279752016067505,0.3837894797325134
100,3300,0.40136489272117615,0.3763097822666168
101,3333,0.39897534251213074,0.37139892578125
102,3366,0.3993445932865143,0.36932632327079773
103,3399,0.399404376745224,0.36942175030708313
104,3432,0.399626761674881,0.3659040331840515
105,3465,0.4001384973526001,0.3652908504009247
106,3498,0.4007134437561035,0.36492353677749634
107,3531,0.40090325474739075,0.3666541576385498
108,3564,0.40019696950912476,0.36719080805778503
109,3597,0.4003155529499054,0.3639058470726013
110,3630,0.39937978982925415,0.3650065064430237
111,3663,0.39669230580329895,0.36501339077949524
112,3696,0.39309826493263245,0.3657747209072113
113,3729,0.3933113217353821,0.3752827048301697
114,3762,0.38866326212882996,0.3749814033508301
115,3795,0.37962156534194946,0.3722555637359619
116,3828,0.38294029235839844,0.37156111001968384
117,3861,0.37459948658943176,0.3695504665374756
118,3894,0.36575600504875183,0.36848264932632446
119,3927,0.3659943640232086,0.3697103261947632
120,3960,0.35541367530822754,0.36972978711128235
121,3993,0.3422030508518219,0.36827772855758667
122,4026,0.33769696950912476,0.3677385151386261
123,4059,0.33306175470352173,0.36589083075523376
124,4092,0.33276352286338806,0.3659663498401642
125,4125,0.3313658833503723,0.36592918634414673
126,4158,0.3295649290084839,0.36588796973228455
127,4191,0.3303503096103668,0.3659234046936035
128,4224,0.3331865072250366,0.365956574678421
129,4257,0.33503425121307373,0.36568963527679443
130,4290,0.33635324239730835,0.3653789758682251
131,4323,0.3390033543109894,0.3651713728904724
132,4356,0.3439285159111023,0.36521172523498535
133,4389,0.3441850244998932,0.36366841197013855
134,4422,0.34244516491889954,0.3590126931667328
135,4455,0.34063810110092163,0.3550886809825897
136,4488,0.33892813324928284,0.3440335690975189
137,4521,0.3357038199901581,0.33504167199134827
138,4554,0.3362251818180084,0.3358486592769623
139,4587,0.3358732759952545,0.32958900928497314
140,4620,0.33529534935951233,0.3179798722267151
141,4653,0.33475929498672485,0.3113592565059662
142,4686,0.33503785729408264,0.31140533089637756
143,4719,0.3349170386791229,0.3109224736690521
144,4752,0.33493858575820923,0.30875125527381897
145,4785,0.3351423442363739,0.3104669153690338
146,4818,0.3356715738773346,0.3126583695411682
147,4851,0.33722200989723206,0.3135014772415161
148,4884,0.3374631106853485,0.3120984733104706
149,4917,0.3375268578529358,0.3111039996147156
150,4950,0.3371589183807373,0.31039485335350037
151,4983,0.33586955070495605,0.31046387553215027
152,5016,0.33255940675735474,0.3112122416496277
153,5049,0.3303195834159851,0.31158775091171265
154,5082,0.3260731101036072,0.31131720542907715
155,5115,0.321359783411026,0.3101387023925781
156,5148,0.3158619701862335,0.3088231086730957
157,5181,0.30401545763015747,0.30482932925224304
158,5214,0.3032397925853729,0.30577924847602844
159,5247,0.2983396351337433,0.30579817295074463
160,5280,0.2869167625904083,0.3063788414001465
161,5313,0.28256142139434814,0.3064725697040558
162,5346,0.27962955832481384,0.30669739842414856
163,5379,0.2786810100078583,0.3068546652793884
164,5412,0.27928754687309265,0.30698317289352417
165,5445,0.2805103063583374,0.30636608600616455
166,5478,0.2801194489002228,0.30645230412483215
167,5511,0.2819148600101471,0.30714085698127747
168,5544,0.282378226518631,0.30717936158180237
169,5577,0.28764015436172485,0.30720701813697815
170,5610,0.287743479013443,0.3072301745414734
171,5643,0.2846370339393616,0.3063651919364929
172,5676,0.2844720184803009,0.3057064116001129
173,5709,0.2845211625099182,0.30468234419822693
174,5742,0.2853947877883911,0.30161619186401367
175,5775,0.2839279770851135,0.29685693979263306
176,5808,0.28356918692588806,0.28848642110824585
177,5841,0.2818237245082855,0.2815253734588623
178,5874,0.2793571949005127,0.27531135082244873
179,5907,0.28016307950019836,0.2718305289745331
180,5940,0.2802787125110626,0.25935274362564087
181,5973,0.28048914670944214,0.25539126992225647
182,6006,0.2805391848087311,0.2513381540775299
183,6039,0.28072410821914673,0.2527956962585449
184,6072,0.2810525596141815,0.2560802698135376
185,6105,0.28116247057914734,0.2555354833602905
186,6138,0.2817702293395996,0.25625544786453247
187,6171,0.28346091508865356,0.25811460614204407
188,6204,0.2852470278739929,0.2592751383781433
189,6237,0.2854154706001282,0.26343443989753723
190,6270,0.28548407554626465,0.26324909925460815
191,6303,0.285428911447525,0.2622290253639221
192,6336,0.283713161945343,0.26148533821105957
193,6369,0.28152894973754883,0.2615528702735901
194,6402,0.2791300117969513,0.2617338299751282
195,6435,0.2756240963935852,0.26147574186325073
196,6468,0.2691546380519867,0.26031699776649475
197,6501,0.2533012926578522,0.2624962627887726
198,6534,0.2530656158924103,0.26254191994667053
199,6567,0.25235673785209656,0.26430195569992065
200,6600,0.24384933710098267,0.26524215936660767
201,6633,0.23939171433448792,0.26533597707748413
202,6666,0.23702695965766907,0.2657133936882019
203,6699,0.2360701858997345,0.26569363474845886
204,6732,0.23917675018310547,0.26562321186065674
205,6765,0.23871243000030518,0.2647360563278198
206,6798,0.23988144099712372,0.26419833302497864
207,6831,0.24091441929340363,0.2637704312801361
208,6864,0.24175241589546204,0.26346704363822937
209,6897,0.24222804605960846,0.26347070932388306
210,6930,0.24260319769382477,0.26357465982437134
211,6963,0.24304039776325226,0.26359230279922485
212,6996,0.24469006061553955,0.26301053166389465
213,7029,0.24551568925380707,0.2624386250972748
214,7062,0.2455921471118927,0.25953465700149536
215,7095,0.24559229612350464,0.25628677010536194
216,7128,0.2442602962255478,0.25224393606185913
217,7161,0.24402610957622528,0.2488175481557846
218,7194,0.24434036016464233,0.24622443318367004
219,7227,0.24448348581790924,0.2393265813589096
220,7260,0.24449437856674194,0.23040542006492615
221,7293,0.24587057530879974,0.2190650999546051
222,7326,0.24638138711452484,0.21707217395305634
223,7359,0.24622812867164612,0.21330854296684265
224,7392,0.24628059566020966,0.2154521495103836
225,7425,0.2463572919368744,0.21607691049575806
226,7458,0.2464611530303955,0.21740712225437164
227,7491,0.24704593420028687,0.2192213237285614
228,7524,0.24615970253944397,0.22068676352500916
229,7557,0.24571067094802856,0.22497506439685822
230,7590,0.24501101672649384,0.22927707433700562
231,7623,0.24492666125297546,0.2302398681640625
232,7656,0.24270206689834595,0.23116712272167206
233,7689,0.24049219489097595,0.23082871735095978
234,7722,0.23791703581809998,0.2305556833744049
235,7755,0.2320026457309723,0.22803683578968048
236,7788,0.22559106349945068,0.2254093587398529
237,7821,0.21786795556545258,0.22196514904499054
238,7854,0.21644717454910278,0.22266024351119995
239,7887,0.21241983771324158,0.22343136370182037
240,7920,0.20480623841285706,0.22363436222076416
241,7953,0.19997446238994598,0.22381146252155304
242,7986,0.19704048335552216,0.22536244988441467
243,8019,0.1944027692079544,0.2253720909357071
244,8052,0.19408677518367767,0.22533562779426575
245,8085,0.19777408242225647,0.2254258543252945
246,8118,0.1997995376586914,0.22539538145065308
247,8151,0.20112688839435577,0.22516080737113953
248,8184,0.20362743735313416,0.22505809366703033
249,8217,0.20781610906124115,0.22505658864974976
250,8250,0.2099335491657257,0.225086510181427
251,8283,0.21031494438648224,0.2250213474035263
252,8316,0.21168512105941772,0.2249184250831604
253,8349,0.21248814463615417,0.22389908134937286
254,8382,0.2120928019285202,0.22228117287158966
255,8415,0.21182909607887268,0.218351349234581
256,8448,0.21119125187397003,0.21524982154369354
257,8481,0.2077082246541977,0.20859374105930328
258,8514,0.20409263670444489,0.19831927120685577
259,8547,0.20466071367263794,0.19193340837955475
260,8580,0.20482392609119415,0.1866774559020996
261,8613,0.20566131174564362,0.18411830067634583
262,8646,0.2056846171617508,0.18570862710475922
263,8679,0.20682188868522644,0.18565919995307922
264,8712,0.20765697956085205,0.1884840875864029
265,8745,0.2081873118877411,0.18901538848876953
266,8778,0.208340585231781,0.18921922147274017
267,8811,0.20886042714118958,0.19020257890224457
268,8844,0.20988121628761292,0.19222810864448547
269,8877,0.21069303154945374,0.19578900933265686
270,8910,0.21065464615821838,0.19768217206001282
271,8943,0.21046766638755798,0.19793784618377686
272,8976,0.2083856761455536,0.19922155141830444
273,9009,0.20695684850215912,0.19883540272712708
274,9042,0.20495197176933289,0.19860440492630005
275,9075,0.20125769078731537,0.19621413946151733
276,9108,0.19797158241271973,0.1961541771888733
277,9141,0.18672491610050201,0.1956447809934616
278,9174,0.18465730547904968,0.19567835330963135
279,9207,0.1806229054927826,0.1934707909822464
280,9240,0.1734016239643097,0.1916908174753189
281,9273,0.16830340027809143,0.192127987742424
282,9306,0.16474981606006622,0.19698742032051086
283,9339,0.16560345888137817,0.19693398475646973
284,9372,0.1668557971715927,0.19683566689491272
285,9405,0.16882196068763733,0.1966274231672287
286,9438,0.17062440514564514,0.19660592079162598
287,9471,0.17143210768699646,0.19583681225776672
288,9504,0.17402003705501556,0.19519072771072388
289,9537,0.1762048602104187,0.19477702677249908
290,9570,0.18126025795936584,0.19470679759979248
291,9603,0.18393833935260773,0.19449138641357422
292,9636,0.18537048995494843,0.1942569762468338
293,9669,0.18659347295761108,0.19288524985313416
294,9702,0.1866600215435028,0.19122453033924103
295,9735,0.18601061403751373,0.18901601433753967
296,9768,0.18525050580501556,0.18483631312847137
297,9801,0.1842612475156784,0.18082982301712036
298,9834,0.18278053402900696,0.1774309128522873
299,9867,0.18190884590148926,0.17065978050231934
300,9900,0.18131712079048157,0.16471126675605774
301,9933,0.18036115169525146,0.1608375757932663
302,9966,0.18040986359119415,0.16065140068531036
303,9999,0.180450901389122,0.1610598862171173
304,10032,0.1803581863641739,0.16301226615905762
305,10065,0.1803823560476303,0.16242794692516327
306,10098,0.18060147762298584,0.16419827938079834
307,10131,0.1810775250196457,0.16454589366912842
308,10164,0.18129558861255646,0.16510173678398132
309,10197,0.18224702775478363,0.16587045788764954
310,10230,0.18222184479236603,0.16598010063171387
311,10263,0.18140611052513123,0.16636933386325836
312,10296,0.18114148080348969,0.1672459989786148
313,10329,0.1800362467765808,0.168118417263031
314,10362,0.1764388084411621,0.16810201108455658
315,10395,0.17453640699386597,0.16809353232383728
316,10428,0.1693611741065979,0.16806213557720184
317,10461,0.163823664188385,0.16807560622692108
318,10494,0.15761618316173553,0.17055897414684296
319,10527,0.1574760526418686,0.17035305500030518
320,10560,0.15675312280654907,0.16955412924289703
321,10593,0.15210138261318207,0.17105062305927277
322,10626,0.1409333497285843,0.17090076208114624
323,10659,0.14381273090839386,0.17111414670944214
324,10692,0.1435774266719818,0.17099717259407043
325,10725,0.14326073229312897,0.1709325611591339
326,10758,0.14545582234859467,0.17087508738040924
